datetime,student,room,activity
2024-03-16 17:17:39,xkraus1,Q36,řádné přihlášení
2024-03-16 18:36:39,xkraus1,Q36,odhlášení
2024-03-03 07:54:55,xsvobo12,Q43,řádné přihlášení
2024-03-03 08:11:56,xsvobo12,Q43,odhlášení
2024-03-12 16:31:14,xmasova1,Q15,řádné přihlášení
2024-03-12 19:02:06,xmasova1,Q15,odhlášení
2024-03-21 14:37:46,xgurina,Q31,zadáno špatné heslo
2024-03-21 14:37:46,xgurina,Q31,řádné přihlášení
2024-03-21 14:57:57,xgurina,Q31,odhlášení
2024-03-03 16:55:37,xmarek5,Q22,řádné přihlášení
2024-03-03 19:52:09,xmarek5,Q22,odhlášení
2024-02-28 17:08:53,xissakh,Q04,řádné přihlášení
2024-02-28 17:22:44,xissakh,Q04,odhlášení
2024-03-04 09:11:48,xnesrsta,Q04,řádné přihlášení
2024-03-04 11:25:41,xnesrsta,Q04,odhlášení
2024-03-02 10:57:39,xklekner,Q23,řádné přihlášení
2024-03-02 13:47:21,xklekner,Q23,odhlášení
2024-03-12 11:50:59,xmarek5,Q28,terminál
2024-03-12 11:50:59,xmarek5,Q28,řádné přihlášení
2024-03-12 14:02:59,xmarek5,Q28,odhlášení
2024-02-25 08:37:20,xtugushe,Q25,řádné přihlášení
2024-02-25 10:45:25,xtugushe,Q25,odhlášení
2024-02-24 14:50:46,xklekner,Q24,řádné přihlášení
2024-02-24 16:27:45,xklekner,Q24,odhlášení
2024-02-29 14:09:10,xstrilka,Q11,řádné přihlášení
2024-02-29 16:51:40,xstrilka,Q11,odhlášení
2024-03-23 08:47:03,xfarlik,Q06,řádné přihlášení
2024-03-23 09:36:11,xfarlik,Q06,odhlášení
2024-03-07 09:09:14,xgrim,Q17,řádné přihlášení
2024-03-07 12:00:52,xgrim,Q17,odhlášení
2024-02-27 16:45:59,xsvobo12,Q45,řádné přihlášení
2024-02-27 17:31:43,xsvobo12,Q45,odhlášení
2024-02-22 14:35:35,xprokop1,Q37,řádné přihlášení
2024-02-22 15:44:13,xprokop1,Q37,odhlášení
2024-03-17 14:34:47,xlezna,Q06,řádné přihlášení
2024-03-17 16:52:54,xlezna,Q06,odhlášení
2024-02-28 13:30:26,xkuzel,Q23,řádné přihlášení
2024-02-28 15:39:14,xkuzel,Q23,odhlášení
2024-03-05 18:54:01,xkaderk2,Q18,řádné přihlášení
2024-03-05 20:29:45,xkaderk2,Q18,odhlášení
2024-03-03 14:15:30,xskacel,Q18,řádné přihlášení
2024-03-03 14:43:21,xskacel,Q18,odhlášení
2024-02-24 07:18:18,xnesrsta,Q44,terminál
2024-02-24 07:18:18,xnesrsta,Q44,řádné přihlášení
2024-02-24 09:52:43,xnesrsta,Q44,odhlášení
2024-03-24 12:12:26,xklima6,Q28,řádné přihlášení
2024-03-24 13:37:06,xklima6,Q28,odhlášení
2024-02-25 17:11:29,xsvobo12,Q18,řádné přihlášení
2024-02-25 19:03:54,xsvobo12,Q18,odhlášení
2024-03-07 15:46:30,xfarlik,Q13,zadáno špatné heslo
2024-03-07 15:46:30,xfarlik,Q13,řádné přihlášení
2024-03-07 17:32:16,xfarlik,Q13,odhlášení
2024-03-10 18:53:46,xmasova1,Q25,terminál
2024-03-10 18:53:46,xmasova1,Q25,řádné přihlášení
2024-03-10 19:58:29,xmasova1,Q25,odhlášení
2024-03-25 14:24:15,xalac,Q38,řádné přihlášení
2024-03-25 15:25:40,xalac,Q38,odhlášení
2024-02-29 11:39:55,xzdansk1,Q27,řádné přihlášení
2024-02-29 13:15:22,xzdansk1,Q27,odhlášení
2024-03-07 07:12:17,xkubin,Q23,terminál
2024-03-07 07:12:17,xkubin,Q23,řádné přihlášení
2024-03-07 07:30:53,xkubin,Q23,odhlášení
2024-03-03 13:53:07,xnesrsta,Q46,řádné přihlášení
2024-03-03 14:41:23,xnesrsta,Q46,odhlášení
2024-02-27 12:56:40,xsultan1,Q24,řádné přihlášení
2024-02-27 15:13:46,xsultan1,Q24,odhlášení
2024-03-21 12:09:56,xkoudelk,Q41,řádné přihlášení
2024-03-21 12:31:29,xkoudelk,Q41,odhlášení
2024-03-04 17:16:44,xkoudelk,Q22,řádné přihlášení
2024-03-04 18:54:37,xkoudelk,Q22,odhlášení
2024-02-28 15:43:32,xgurina,Q21,terminál
2024-02-28 15:43:32,xgurina,Q21,řádné přihlášení
2024-02-28 18:38:55,xgurina,Q21,odhlášení
2024-02-27 13:49:52,xmarek5,Q43,terminál
2024-02-27 13:49:52,xmarek5,Q43,řádné přihlášení
2024-02-27 13:58:39,xmarek5,Q43,odhlášení
2024-03-24 18:38:12,xklima6,Q02,řádné přihlášení
2024-03-24 21:14:18,xklima6,Q02,odhlášení
2024-03-15 08:02:12,xvavrine,Q26,řádné přihlášení
2024-03-15 10:22:36,xvavrine,Q26,odhlášení
2024-03-10 14:14:32,xmrakav1,Q35,zadáno špatné heslo
